--------- beginning of system
10-30 23:01:45.893  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver
10-30 23:03:01.245  9292 22188 D CloudWatch api =>: REQUEST: https://tool-syslog.herokuapp.com/from_app/inapp-app1/magicpush
10-30 23:03:01.245  9292 22188 D CloudWatch api =>: METHOD: HttpMethod(value=POST)
10-30 23:03:01.246  9292 22188 D CloudWatch api =>: COMMON HEADERS
10-30 23:03:01.247  9292 22188 D CloudWatch api =>: -> Accept: application/json
10-30 23:03:01.247  9292 22188 D CloudWatch api =>: -> Accept-Charset: UTF-8
10-30 23:03:01.247  9292 22188 D CloudWatch api =>: -> Authorization: diSlf84Dkfl3S9_skR30cSsd
10-30 23:03:01.247  9292 22188 D CloudWatch api =>: CONTENT HEADERS
10-30 23:03:01.247  9292 22188 D CloudWatch api =>: -> Content-Length: 794
10-30 23:03:01.247  9292 22188 D CloudWatch api =>: -> Content-Type: application/json
10-30 23:03:01.247  9292 22188 D CloudWatch api =>: BODY Content-Type: application/json
10-30 23:03:01.248  9292 22188 D CloudWatch api =>: BODY START
10-30 23:03:01.248  9292 22188 D CloudWatch api =>: {"label":"pushTriggerShowDecline","androidId":"6d67e742-33a8-4021-89bf-d8a6f7b7c5e9","appVersion":"274","osName":"13","apiVersion":33.0,"locale":"en","trigger":{"android12ButtonText":"Is it safe?","behavior":{"minIntervalHours":0.0},"body":"App may be unsafe. Tap to scan","buttonPrimaryText":"Scan","buttonSecondaryText":"Cancel","buttonText":"OK","collapseId":"THREATS_46","display":"bigFromTop","icon":"https://mobileappassets2.com/icons/176.png","pushFlow":"THREATS","styleTag":{"backgroundColor":"#ffd3d3","buttonColor":"#0000FF","buttonTextColor":"#FFFFFF","messageColor":"#000000","titleColor":"#000000"},"stylize":true,"templateId":"46","title":"Installed 刀刀切割剧毒版"},"templateId":"46","pushFlow":"THREATS","declineReason":"disabledForOrganic","pushType":"AN_package_added"}
10-30 23:03:01.248  9292 22188 D CloudWatch api =>: BODY END
10-30 23:03:01.248 16725 17044 W ChimeraUtils: Module com.google.android.gms.nearby_en missing resource null(0)
10-30 23:03:01.251  1444  1529 I system_server: Background concurrent copying GC freed 940688(44MB) AllocSpace objects, 49(1348KB) LOS objects, 67% free, 46MB/142MB, paused 334us,183us total 839.830ms
10-30 23:03:01.258  1444  1531 W System  : A resource failed to call close. 
10-30 23:03:01.259 16725 17044 W ChimeraUtils: Module com.google.android.gms.nearby_en missing resource null(0)
10-30 23:03:01.260  1444  1531 W System  : A resource failed to call close. 
10-30 23:03:01.272  1444  2991 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10125, switchCode=0, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
10-30 23:03:01.259  1444  1444 W binder:1444_3: type=1400 audit(0.0:1354): avc: denied { getopt } for scontext=u:r:system_server:s0 tcontext=u:r:shell:s0 tclass=unix_stream_socket permissive=0
10-30 23:03:01.295 16725 23034 W ChimeraUtils: Module com.google.android.gms.nearby_en missing resource null(0)
10-30 23:03:01.300 16725 23034 W ChimeraUtils: Module com.google.android.gms.nearby_en missing resource null(0)
10-30 23:03:01.331 18800 21909 I Icing   : Indexing com.google.android.gms-apps from com.google.android.gms
10-30 23:03:01.362 16725 17044 W ChimeraUtils: Module com.google.android.gms.nearby_en missing resource null(0)
10-30 23:03:01.384 16725 17044 W ChimeraUtils: Module com.google.android.gms.nearby_en missing resource null(0)
10-30 23:03:01.390  1444  4221 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10125, switchCode=1, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
10-30 23:03:01.393  1444  4221 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10125, switchCode=0, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
10-30 23:03:01.396 18800 21909 I Icing   : Indexing done com.google.android.gms-apps
10-30 23:03:01.423 18800 21909 I Icing   : Indexing com.google.android.gms-apps from com.google.android.gms
10-30 23:03:01.439  9292 22188 D CloudWatch api =>: RESPONSE: 200 OK
10-30 23:03:01.439  9292 22188 D CloudWatch api =>: METHOD: HttpMethod(value=POST)
10-30 23:03:01.439  9292 22188 D CloudWatch api =>: FROM: https://tool-syslog.herokuapp.com/from_app/inapp-app1/magicpush
10-30 23:03:01.439  9292 22188 D CloudWatch api =>: COMMON HEADERS
10-30 23:03:01.439  9292 22188 D CloudWatch api =>: -> connection: keep-alive
10-30 23:03:01.439  9292 22188 D CloudWatch api =>: -> content-length: 16
10-30 23:03:01.439  9292 22188 D CloudWatch api =>: -> content-type: application/json
10-30 23:03:01.439  9292 22188 D CloudWatch api =>: -> date: Tue, 31 Oct 2023 02:03:01 GMT
10-30 23:03:01.439  9292 22188 D CloudWatch api =>: -> nel: {"report_to":"heroku-nel","max_age":3600,"success_fraction":0.005,"failure_fraction":0.05,"response_headers":["Via"]}
10-30 23:03:01.439  9292 22188 D CloudWatch api =>: -> report-to: {"group":"heroku-nel","max_age":3600,"endpoints":[{"url":"https://nel.heroku.com/reports?ts=1698717781&sid=929419e7-33ea-4e2f-85f0-7d8b7cd5cbd6&s=9Ol0GozGjFSbIso7kqq%2FzODfeS0%2BvVRn%2BZ7HbzzjxKo%3D"}]}
10-30 23:03:01.439  9292 22188 D CloudWatch api =>: -> reporting-endpoints: heroku-nel=https://nel.heroku.com/reports?ts=1698717781&sid=929419e7-33ea-4e2f-85f0-7d8b7cd5cbd6&s=9Ol0GozGjFSbIso7kqq%2FzODfeS0%2BvVRn%2BZ7HbzzjxKo%3D
10-30 23:03:01.439  9292 22188 D CloudWatch api =>: -> server: gunicorn
10-30 23:03:01.439  9292 22188 D CloudWatch api =>: -> via: 1.1 vegur
10-30 23:03:01.439  9292 22188 D CloudWatch api =>: -> x-android-received-millis: 1698717781438
10-30 23:03:01.440  9292 22188 D CloudWatch api =>: -> x-android-response-source: NETWORK 200
10-30 23:03:01.440  9292 22188 D CloudWatch api =>: -> x-android-selected-protocol: http/1.1
10-30 23:03:01.440  9292 22188 D CloudWatch api =>: -> x-android-sent-millis: 1698717781250
10-30 23:03:01.440  9292 22280 D CloudWatch api =>: BODY Content-Type: application/json
10-30 23:03:01.440  9292 22280 D CloudWatch api =>: BODY START
10-30 23:03:01.441  9292 22279 D CloudWatch api =>: {"result":"ok"}
10-30 23:03:01.441  9292 22279 D CloudWatch api =>: BODY END
10-30 23:03:01.441  9292 22159 I WM-WorkerWrapper: Worker result SUCCESS for Work [ id=98549779-b05b-45f7-a2f7-ce7c7cdf8e90, tags={ magic.solutions.foregroundmenu.analytics.impl.amazon_cloudwatch.CloudWatchSenderWorker } ]
10-30 23:03:01.480 17544 17742 I A       : (REDACTED) Writing data of size=%d bytes with N=%d keys to Geller corpus %s at ts=%d
10-30 23:03:01.481 17544 17749 I DeviceAppInfoWork: refreshDeviceAppInfoForAccount done.
10-30 23:03:01.493 18800 21909 I Icing   : Indexing done com.google.android.gms-apps
10-30 23:03:01.496 17544 18136 W DeviceAppInfoWork: missing version info.
10-30 23:03:01.498 17544 18096 W SearchServiceCore: Abort, client detached.
10-30 23:03:01.499 17544 18096 W SearchServiceCore: Abort, client detached.
10-30 23:03:01.591 17544 17751 I DeviceAppInfoWork: refreshDeviceAppInfoForAccount done.
10-30 23:03:01.605 17544 18117 W DeviceAppInfoWork: missing version info.
10-30 23:03:01.608 17544 17748 I DeviceAppInfoWork: refreshDeviceAppInfoForAccount done.
10-30 23:03:01.608 17544 18096 W SearchServiceCore: Abort, client detached.
10-30 23:03:01.617 17544 18175 W DeviceAppInfoWork: missing version info.
10-30 23:03:01.650  1444  1833 E PackageManager: ERROR: could not load root hash from incremental install
10-30 23:03:01.654 16912 16912 I Finsky  : [2] ahjm.c(71): VerifyApps: Install-time verification requested for package com.sh.aoao.jxgl, id = 139
10-30 23:03:01.656  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.SYSTEM_ALERT_WINDOW in package: com.sh.aoao.jxgl at: Binary XML file line #54
10-30 23:03:01.659 16912 21352 I Finsky  : [812] VerifyAppsInstallTask.akC(63): VerifyApps: Anti-malware verification task started for package=com.sh.aoao.jxgl
10-30 23:03:01.661 16912 21352 I Finsky  : [812] VerifyAppsInstallTask.akC(275): VerifyApps: Skipping verification. Disabled by user setting
10-30 23:03:01.661 16912 21352 I Finsky  : [812] VerifyAppsInstallTask.akC(748): VerifyApps: Skipping anti malware verification (preconditions not met). package=com.sh.aoao.jxgl
10-30 23:03:01.662 16912 21352 E Finsky  : [812] VerifyPerSourceInstallationConsentInstallTask.d(20): Package name null is not an installed package
10-30 23:03:01.663 16912 21352 I Finsky  : [812] VerifyPerSourceInstallationConsentInstallTask.akC(231): PSIC verification started with installer uid: 2000 package name: null, originating uid: -1
10-30 23:03:01.665 16912 21352 I Finsky  : [812] VerifyInstallTask.i(29): VerifyApps: Returning package verification result id=139, result=ALLOW
10-30 23:03:01.666 16912 16912 I Finsky  : [2] VerifyInstallTask.akB(58): VerifyApps: Verification complete: id=139, package_name=com.sh.aoao.jxgl
10-30 23:03:01.678  1444  1833 I PackageManager: Integrity check passed for file:///data/app/vmdl804861452.tmp
10-30 23:03:01.687  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.SYSTEM_ALERT_WINDOW in package: com.sh.aoao.jxgl at: Binary XML file line #54
10-30 23:03:01.692  1444  5548 I ActivityManager: Background started FGS: Allowed [callingPackage: com.google.android.apps.wellbeing; callingUid: 10121; uidState: BFGS; intent: Intent { cmp=com.google.android.apps.wellbeing/com.google.apps.tiktok.concurrent.InternalForegroundService (has extras) }; code:BACKGROUND_ACTIVITY_PERMISSION; tempAllowListReason:<null>; targetSdkVersion:33; callerTargetSdkVersion:33; startForegroundCount:0; bindFromPackage:null]
10-30 23:03:01.769  1444  1673 V StorageManagerService: Package null has legacy storage
10-30 23:03:01.770  4491  4523 I MediaProvider: Invalidating LocalCallingIdentity cache for package com.sh.aoao.jxgl. Reason: op android:read_external_storage
10-30 23:03:01.773 23159 23159 I hw-BpHwBinder: onLastStrongRef automatically unlinking death recipients
10-30 23:03:01.774  1444  1833 V BackupManagerService: [UserID:0] restoreAtInstall pkg=com.sh.aoao.jxgl token=8c restoreSet=0
10-30 23:03:01.774  1444  1833 V BackupManagerService: [UserID:0] Finishing install immediately
10-30 23:03:01.777  1444  1833 D PackageInstallerSession: Marking session 804861452 as applied
10-30 23:03:01.778  1083  2078 E installd: Couldn't opendir /data/app/vmdl804861452.tmp: No such file or directory
10-30 23:03:01.778  1083  2078 E installd: Failed to delete /data/app/vmdl804861452.tmp: No such file or directory
10-30 23:03:01.769  1444  1444 W binder:1444_3: type=1400 audit(0.0:1355): avc: denied { getopt } for scontext=u:r:system_server:s0 tcontext=u:r:shell:s0 tclass=unix_stream_socket permissive=0
10-30 23:03:01.769  1444  1444 W binder:1444_3: type=1400 audit(0.0:1356): avc: denied { getopt } for scontext=u:r:system_server:s0 tcontext=u:r:shell:s0 tclass=unix_stream_socket permissive=0
10-30 23:03:01.769  1444  1444 W binder:1444_3: type=1400 audit(0.0:1357): avc: denied { getopt } for scontext=u:r:system_server:s0 tcontext=u:r:shell:s0 tclass=unix_stream_socket permissive=0
10-30 23:03:01.782  1444  1833 D CompatibilityChangeReporter: Compat change id reported: 168419799; UID 10330; state: DISABLED
10-30 23:03:01.782  1444  1833 D CompatibilityChangeReporter: Compat change id reported: 273564678; UID 10330; state: DISABLED
10-30 23:03:01.784  4491  4491 I MediaProvider: Invalidating LocalCallingIdentity cache for package com.sh.aoao.jxgl. Reason: package android.intent.action.PACKAGE_ADDED
10-30 23:03:01.790  1444  2922 D CompatibilityChangeReporter: Compat change id reported: 218533173; UID 10330; state: DISABLED
10-30 23:03:01.792 19834 19834 I abb     : StartCommandInProcess(73657474696e67730067657400656e61 settings.get.ena [truncated])
10-30 23:03:01.792  3390  3390 V MediaPlayerList: mPackageChangedBroadcastReceiver: action: android.intent.action.PACKAGE_ADDED
10-30 23:03:01.792  3390  3390 D MediaPlayerList: Name of package changed: com.sh.aoao.jxgl
10-30 23:03:01.792  3149  3149 D ControlsListingControllerImpl: ServiceConfig reloaded, count: 0
10-30 23:03:01.793  1444  1444 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@BKw
10-30 23:03:01.793 16912 16912 I Finsky  : [2] wid.g(1): wid - Received: android.intent.action.PACKAGE_ADDED, [9PEYr0FM1IC8xiA_sdgBYMaQS3yXVN2qsTVIpSSyeBw]
10-30 23:03:01.789  1444  1444 W binder:1444_1A: type=1400 audit(0.0:1358): avc: denied { getopt } for scontext=u:r:system_server:s0 tcontext=u:r:shell:s0 tclass=unix_stream_socket permissive=0
10-30 23:03:01.794 18299 18299 I GsaVoiceInteractionSrv: (REDACTED) O received %s
10-30 23:03:01.795  1444  2038 I InputReader: Reconfiguring input devices, changes=KEYBOARD_LAYOUTS | 
10-30 23:03:01.797  1444  5548 W BroadcastQueue: u0 Receiving a broadcast in packagecom.jr.narutoii requires a permissions review
10-30 23:03:01.797  1444  5548 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.jr.narutoii/com.joyriver.engine.proxy.EngineReceiver
10-30 23:03:01.798  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.android.buyer requires a permissions review
10-30 23:03:01.798 19834 19834 I abb     : StartCommandInProcess(7061636b61676500696e7374616c6c00 package.install. [truncated])
10-30 23:03:01.798  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.android.buyer/.mRve
10-30 23:03:01.798  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.ym.refpackage.Hjzj.baidu requires a permissions review
10-30 23:03:01.798  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.ym.refpackage.Hjzj.baidu/com.z.enter.rc
10-30 23:03:01.798  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.zhiqupk.root.global requires a permissions review
10-30 23:03:01.799  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.zhiqupk.root.global/com.zhiqupk.root.InstallAppReceiver
10-30 23:03:01.799  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.zhiqupk.root.global requires a permissions review
10-30 23:03:01.799  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.zhiqupk.root.global/com.zhiqupk.root.receiver.AppListenerReceiver
10-30 23:03:01.799  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.zhiqupk.root.global requires a permissions review
10-30 23:03:01.799  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.zhiqupk.root.global/com.surplusclear.SurplusAppListenerReceiver
10-30 23:03:01.799  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.zhiqupk.root.global requires a permissions review
10-30 23:03:01.799  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.zhiqupk.root.global/com.umeng.update.UmengInstallReceiver
10-30 23:03:01.799  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver
10-30 23:03:01.799  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.impl.PackageMonitorReceiverImpl$RegisteredReceiver
10-30 23:03:01.799  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.backgroundimpl.BackgroundPackageMonitorReceiverImpl$RegisteredReceiver
10-30 23:03:01.799  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.games.chimera.GamesSystemBroadcastReceiverProxy
10-30 23:03:01.799  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.gass.chimera.PackageChangeBroadcastReceiver
10-30 23:03:01.799  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
10-30 23:03:01.799  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.googlequicksearchbox/com.google.android.apps.gsa.googlequicksearchbox.GelStubAppWatcher
10-30 23:03:01.800  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
10-30 23:03:01.800  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.cncd.japan.janli.shudu/net.l.k.r
10-30 23:03:01.800  3173  3197 I PermissionControllerServiceImpl: Updating user sensitive for uid 10330
10-30 23:03:01.801  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
10-30 23:03:01.801  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.cncd.japan.janli.shudu/com.feiwofour.coverscreen.SR
10-30 23:03:01.801  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.games.mengmeizhitd requires a permissions review
10-30 23:03:01.801  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.games.mengmeizhitd/hjnw.ihjnw.i.isqly
10-30 23:03:01.801  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.hgperfko.yaeghrwx requires a permissions review
10-30 23:03:01.801  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.hgperfko.yaeghrwx/.core.hLytdCQDBv
10-30 23:03:01.801  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.intensive.sound/com.mbridge.msdk.click.AppReceiver
10-30 23:03:01.801  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.microgame.skater requires a permissions review
10-30 23:03:01.801  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.microgame.skater/com.jmedia.listenner.PackageReceiver
10-30 23:03:01.802  1444  1444 V BackupManagerConstants: getFullBackupIntervalMilliseconds(...) returns 86400000
10-30 23:03:01.802  1444  1444 V BackupManagerConstants: getFullBackupRequiredNetworkType(...) returns 2
10-30 23:03:01.802  1444  1444 V BackupManagerConstants: getFullBackupRequireCharging(...) returns true
10-30 23:03:01.814  3390  3390 V MediaPlayerList: mPackageChangedBroadcastReceiver: action: android.intent.action.PACKAGE_CHANGED
10-30 23:03:01.814  3390  3390 D MediaPlayerList: Name of package changed: com.sh.aoao.jxgl
10-30 23:03:01.814  3149  3149 D ControlsListingControllerImpl: ServiceConfig reloaded, count: 0
10-30 23:03:01.816  1444  2038 I InputReader: Reconfiguring input devices, changes=KEYBOARD_LAYOUTS | 
10-30 23:03:01.819 16912 17090 I Finsky  : [710] kch.a(53): AIM: AppInfoManager-Perf > OnDeviceAppInfo > cacheHitCount=0, cacheMissCount=1. Missed  in cache (limit 10) : [com.sh.aoao.jxgl]
10-30 23:03:01.820 16912 17090 I Finsky  : [710] kac.apply(887): AIM: Got app ownership map. App counts: . Unique apps: 0
10-30 23:03:01.821  1444  1685 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-30 23:03:01.823 16912 19860 I Finsky  : [801] pbm.run(216): Wrote row to frosting DB: 804
10-30 23:03:01.824 16912 19860 I Finsky  : [801] pbm.run(216): Wrote row to frosting DB: 805
10-30 23:03:01.835  1444  4241 D ConnectivityService: requestNetwork for uid/pid:10194/9292 activeRequest: null callbackRequest: 567 [NetworkRequest [ REQUEST id=568, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: 10194 RequestorUid: 10194 RequestorPkg: com.smartsecurityxzt UnderlyingNetworks: Null] ]] callback flags: 0 order: 2147483647
10-30 23:03:01.835  1444  2932 D ConnectivityService: NetReassign [568 : null → 100]
10-30 23:03:01.835  1444  1444 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@BK0
10-30 23:03:01.837  1444  2924 D WifiNetworkFactory: got request NetworkRequest [ REQUEST id=568, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: 10194 RequestorUid: 10194 RequestorPkg: com.smartsecurityxzt UnderlyingNetworks: Null] ]
10-30 23:03:01.838  1444  2924 D UntrustedWifiNetworkFactory: got request NetworkRequest [ REQUEST id=568, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: 10194 RequestorUid: 10194 RequestorPkg: com.smartsecurityxzt UnderlyingNetworks: Null] ]
10-30 23:03:01.838  1444  2924 D OemPaidWifiNetworkFactory: got request NetworkRequest [ REQUEST id=568, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: 10194 RequestorUid: 10194 RequestorPkg: com.smartsecurityxzt UnderlyingNetworks: Null] ]
10-30 23:03:01.838  1444  2924 D MultiInternetWifiNetworkFactory: got request NetworkRequest [ REQUEST id=568, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: 10194 RequestorUid: 10194 RequestorPkg: com.smartsecurityxzt UnderlyingNetworks: Null] ]
10-30 23:03:01.842  3173  3197 I PermissionControllerServiceImpl: Updating user sensitive for uid 10330
10-30 23:03:01.854 18800 22700 I Auth    : [SupervisedAccountIntentOperation] onHandleIntent(): android.intent.action.PACKAGE_ADDED
10-30 23:03:01.855 21793 21793 D BinaryAssets: Extracting 'stagefright/stagefrightCheck-pie' from assets to '/data/user/0/com.nowsecure.android.vts/files/stagefrightCheck-pie' ...
10-30 23:03:01.856 16912 17085 I Finsky  : [706] kce.a(204): AIM: AppInfoManager-Perf > ItemModel > CacheSize=35, cacheHitCount=0, cacheMissCount=0, total appsWithNoServerDataCount=2. Missed  in cache (limit 10) : []
10-30 23:03:01.857 16912 16912 I Finsky  : [2] ahxh.c(44): Do not start WearSupportService due to Wear service optimization
10-30 23:03:01.857  9292 22188 D CloudWatch api =>: REQUEST: https://tool-syslog.herokuapp.com/from_app/inapp-app1/magicpush
10-30 23:03:01.857  9292 22188 D CloudWatch api =>: METHOD: HttpMethod(value=POST)
10-30 23:03:01.857  9292 22188 D CloudWatch api =>: COMMON HEADERS
10-30 23:03:01.857  9292 22188 D CloudWatch api =>: -> Accept: application/json
10-30 23:03:01.857 16912 19864 I Finsky  : [802] bb.a(21): Asset module storage cleared for package com.sh.aoao.jxgl.
10-30 23:03:01.857  9292 22188 D CloudWatch api =>: -> Accept-Charset: UTF-8
10-30 23:03:01.857 16912 16912 I Finsky  : [2] kal.f(9): AIM: AppInfoCacheUpdater -> invalidating apps: [com.sh.aoao.jxgl]
10-30 23:03:01.857  9292 22188 D CloudWatch api =>: -> Authorization: diSlf84Dkfl3S9_skR30cSsd
10-30 23:03:01.857  9292 22188 D CloudWatch api =>: CONTENT HEADERS
10-30 23:03:01.857  9292 22188 D CloudWatch api =>: -> Content-Length: 175
10-30 23:03:01.857  9292 22188 D CloudWatch api =>: -> Content-Type: application/json
10-30 23:03:01.857  9292 22188 D CloudWatch api =>: BODY Content-Type: application/json
10-30 23:03:01.857 16912 16912 I Finsky  : [2] kbd.g(21): AIM: AppInfoManager-Perf > getApps > called for 1 apps
10-30 23:03:01.858  9292 22188 D CloudWatch api =>: BODY START
10-30 23:03:01.858  9292 22188 D CloudWatch api =>: {"label":"pushTriggerDetect","androidId":"6d67e742-33a8-4021-89bf-d8a6f7b7c5e9","appVersion":"274","osName":"13","apiVersion":33.0,"locale":"en","pushType":"AN_package_added"}
10-30 23:03:01.858  9292 22188 D CloudWatch api =>: BODY END
10-30 23:03:01.858 16912 17079 I Finsky  : [702] kch.a(53): AIM: AppInfoManager-Perf > OnDeviceAppInfo > cacheHitCount=0, cacheMissCount=1. Missed  in cache (limit 10) : [com.sh.aoao.jxgl]
10-30 23:03:01.858 16912 16912 I Finsky  : [2] abgi.f(9): Clearing split related stale data.
10-30 23:03:01.858 16912 16912 I Finsky  : [2] rgv.ajJ(13): DTU: Received onPackageAdded, replacing: false
10-30 23:03:01.859  1444  1830 E VerityUtils: Failed to measure fs-verity, errno 1: /data/app/~~FjhI_BCbCKt5rDIrGBAOEQ==/com.sh.aoao.jxgl-plrQG2RUcy6A8yyAG3Jwlw==/base.apk
10-30 23:03:01.859 16912 17026 I Finsky  : [698] kac.apply(887): AIM: Got app ownership map. App counts: . Unique apps: 0
10-30 23:03:01.860  1444  1685 W PackageManager: Failed registering loading progress callback. Package is fully loaded.
10-30 23:03:01.860 16912 19870 I Finsky  : [808] kxr.aeJ(109): [ContentSync] finished, scheduled=false
10-30 23:03:01.865 16725 23155 I ProximityAuth: [RecentAppsMediator] Package added: (user=UserHandle{0}) com.sh.aoao.jxgl
10-30 23:03:01.865 16725 22006 W GCM     : Unexpected forwarded intent: Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 pkg=com.google.android.gms cmp=com.google.android.gms/.chimera.PersistentIntentOperationService (has extras) }
10-30 23:03:01.867 16725 21787 W GCM     : Unexpected forwarded intent: Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 pkg=com.google.android.gms cmp=com.google.android.gms/.chimera.PersistentIntentOperationService (has extras) }
10-30 23:03:01.869 18800 18800 D BoundBrokerSvc: onBind: Intent { act=com.google.android.gms.common.BIND_SHARED_PREFS pkg=com.google.android.gms }
